;P_max_woDH;eta_el_max;P_min_woDH;eta_el_min;H_L_FG_share_max;H_L_FG_share_min;Q_in
65;2.9823445422551496;0.46314950158806073;1.5968004355839638;0.426206170694898;0.17672115375094827;0.3613243122446071;6.841516261564089
66;2.981071655666731;0.4629518259739084;1.596431393649663;0.4261076687492954;0.17747106790621614;0.3613655299569296;6.841516261564089
67;2.9800477130541427;0.46279281064085215;1.596152248512711;0.42603316139243536;0.1783845567489295;0.3613990189088934;6.841516261564089
68;2.97925473986629;0.46266966419297423;1.5959373951902402;0.425975814331531;0.17933679302175676;0.36142710912687653;6.841516261564089
69;2.97865155528536;0.4625759913680993;1.5957677648334034;0.42593053785038176;0.18023240782225758;0.3614512927862559;6.841516261564089
70;2.978181313502766;0.4625029641761876;1.595632925552116;0.42589454754598477;0.18108349753294373;0.36147308188118826;6.841516261564089
71;2.9778113963716066;0.4624455171131478;1.5955237085679086;0.4258653961557574;0.1819019824658823;0.3614920701091398;6.841516261564089
72;2.9775167425565314;0.46239975822591667;1.595433807975384;0.4258414005540346;0.18269427370032926;0.3615089054262391;6.841516261564089
73;2.977279234800664;0.4623628739567806;1.5953598237303708;0.42582165322615556;0.18346862379175888;0.36152402428670416;6.841516261564089
74;2.9770843117084573;0.4623326029630291;1.5952977280669436;0.42580507911060783;0.1842241519087331;0.361537951137491;6.841516261564089
75;2.9769226456347013;0.4623074966882768;1.5952451837371637;0.4257910543664447;0.18496758693567256;0.3615508433265564;6.841516261564089
76;2.9767880770322814;0.46228659857263077;1.5952013224583628;0.42577934723807614;0.18569636538584777;0.36156317139512983;6.841516261564089
77;2.9766745124829987;0.462268962325828;1.5951643735017336;0.4257694850956543;0.18641934205615263;0.36157483658198913;6.841516261564089
78;2.97657803721076;0.462253979994438;1.5951329519187152;0.4257610982789444;0.18713165199611131;0.36158599999356295;6.841516261564089
79;2.9764943579512595;0.4622409848469018;1.5951058062780232;0.42575385276515787;0.18783512568757932;0.3615968572829155;6.841516261564089
80;2.976422346511872;0.46222980167816036;1.5950820276601956;0.42574750595222943;0.18853374590634608;0.36160741949429004;6.841516261564089
81;2.9763600906412226;0.4622201335210934;1.5950613847897352;0.4257419961098127;0.18922714962541975;0.36161746736321065;6.841516261564089
82;2.9763059750487506;0.46221172952573786;1.5950430181377342;0.4257370938188041;0.18991166038393614;0.361627277032565;6.841516261564089
83;2.9762577764124596;0.46220424441660335;1.5950265087687334;0.42573268726004726;0.1905978776995642;0.3616369742429651;6.841516261564089
84;2.9762155298374227;0.4621976836454064;1.5950119142221453;0.4257287917915367;0.1912820491377688;0.36164649141050836;6.841516261564089
85;2.9761783436872014;0.4621919087435812;1.594999137937188;0.4257253816399824;0.1919564679692889;0.36165591304339867;6.841516261564089
86;2.97614567852304;0.46218683593784504;1.594987409266198;0.4257222511098056;0.19262705736868918;0.36166520839710464;6.841516261564089
87;2.9761157506037694;0.46218218821834217;1.5949770916394814;0.4257194972051375;0.19329593319445243;0.361674122303473;6.841516261564089
88;2.9760892874735356;0.46217807857057863;1.5949676472734189;0.4257169763847492;0.19396034945730933;0.36168290522308527;6.841516261564089
89;2.9760660011561737;0.4621744622726871;1.5949593115435818;0.4257147514733484;0.1946193271563964;0.361691683022393;6.841516261564089
90;2.9760452459819744;0.46217123905402474;1.5949517116564247;0.4257127229676374;0.1952753289220976;0.36170037237107294;6.841516261564089
91;2.976026691709146;0.4621683576289946;1.594944748391581;0.42571086438444916;0.19592338679768723;0.36170901159165736;6.841516261564089
92;2.9760099027858966;0.46216575035766;1.5949387536476065;0.42570926431169326;0.19656369036205823;0.36171764689196695;6.841516261564089
93;2.9759948221949415;0.4621634083854009;1.594933333760384;0.4257078176754529;0.19721107773849383;0.36172627667503837;6.841516261564089
94;2.975981131418628;0.46216128224734543;1.5949282964226654;0.42570647314649884;0.19786074431173245;0.3617348978838909;6.841516261564089
95;2.9759685853860365;0.4621593338846866;1.5949235609683514;0.4257052091940319;0.19850349356883018;0.36174349446273857;6.841516261564089
96;2.975957190910652;0.46215756435553934;1.5949194534620874;0.4257041128488175;0.1991396034511449;0.3617519584265511;6.841516261564089
97;2.975946527200789;0.4621559083121687;1.5949157359689154;0.4257031206030152;0.19976919692149192;0.3617604199824852;6.841516261564089
98;2.975936724528063;0.46215438598538067;1.5949120874776317;0.4257021467746868;0.20040137232529337;0.3617688816752595;6.841516261564089
99;2.9759280089693716;0.46215303248426565;1.5949088603833361;0.42570128542252816;0.20103256203776965;0.361777341150369;6.841516261564089
100;2.975919778761312;0.4621517543567028;1.594905805303507;0.42570046998319955;0.20165770500697916;0.3617853941586292;6.841516261564089
101;2.9759120277046134;0.4621505506399639;1.5949030488538516;0.4256997342520298;0.20228950904062265;0.3617934663492788;6.841516261564089
102;2.9759048574099523;0.46214943711389356;1.5949004459617795;0.42569903950731525;0.2029162363681397;0.3618015698319498;6.841516261564089
103;2.975898077146103;0.462148384158483;1.5948979533284173;0.4256983741920407;0.20353736602020445;0.3618096991847998;6.841516261564089
104;2.9758916953621397;0.4621473930858485;1.5948954951187901;0.42569771806489504;0.2041584209246617;0.3618178498495211;6.841516261564089
105;2.975886161383108;0.4621465336748737;1.594893466458541;0.4256971765898947;0.20477829081936777;0.36182587575545755;6.841516261564089
106;2.975880981722975;0.4621457292886015;1.594891812009681;0.4256967349966326;0.20539281753249417;0.361833928490893;6.841516261564089
107;2.975876185300894;0.46214498441809293;1.594890184470279;0.4256963005858441;0.2060021146434708;0.36184200704869646;6.841516261564089
108;2.9758718832935926;0.46214431632877273;1.5948886176277233;0.4256958823758094;0.20660628697797612;0.3618501079016623;6.841516261564089
109;2.975867907196108;0.4621436988523068;1.5948871889299185;0.42569550103835047;0.20720540498811568;0.3618582280060995;6.841516261564089
110;2.9758641378273243;0.4621431134802116;1.5948857187605925;0.42569510863161963;0.2077994931115832;0.36186636473162115;6.841516261564089
111;2.975860474671498;0.462142544602682;1.594884215980796;0.42569470752074307;0.20838866701787717;0.36187451580187546;6.841516261564089
112;2.975856910947705;0.4621419911666606;1.5948832689422847;0.4256944547442229;0.20899297916342457;0.3618826792446494;6.841516261564089
113;2.975853449999597;0.46214145369140613;1.5948823142568394;0.42569419992663976;0.20960462998734875;0.3618908533495273;6.841516261564089
114;2.9758502703313545;0.4621409598981033;1.5948813036074798;0.4256939301715822;0.2102117558072269;0.3618990366316766;6.841516261564089
115;2.975847523319609;0.46214053329510596;1.5948804138688581;0.4256936926891251;0.21081424568776908;0.361907227801387;6.841516261564089
116;2.975845021233153;0.46214014472829934;1.5948795472158235;0.42569346136850233;0.2114122899021546;0.361915425737666;6.841516261564089
117;2.9758426041936445;0.4621397693690384;1.5948787904000878;0.4256932593648396;0.21200601642480715;0.36192362946605383;6.841516261564089
118;2.975840206688979;0.46213939704348195;1.5948781647423953;0.4256930923689124;0.21259547352542035;0.36193183813913543;6.841516261564089
119;2.9758378383037076;0.46213902924008343;1.5948774783218007;0.42569290915460045;0.21318071039749437;0.3619400555532141;6.841516261564089
120;2.975835607618012;0.46213868282103177;1.5948767381684203;0.42569271159833044;0.21376172683186334;0.36194827617915865;6.841516261564089
121;2.97583346765881;0.4621383504915427;1.5948759519194786;0.4256925017385739;0.21433859643153846;0.36195649979911765;6.841516261564089
122;2.975831443007181;0.46213803606898707;1.5948752733416918;0.42569232061760626;0.2149116011908752;0.36196472595768986;6.841516261564089
123;2.9758296503049726;0.46213775766750714;1.5948747390861882;0.4256921780180758;0.21549576506756518;0.36197291164292666;6.841516261564089
124;2.9758281290110817;0.4621375214149558;1.5948741538011286;0.42569202179811344;0.21607600111796843;0.3619809768286652;6.841516261564089
